index,jour,mois,lumiere,departement,agglomeration,intersection,condition_atmospherique,type_collision,lat,long,velo,categorie_route,circulation,nombre_voie,voie_reservee,declivite,largeur_route,etat_surface,type_infrastructure,voie_accident,limite_vitesse,vacances,Date,weekday,coordinates,closest_compteur,traffic
2770,25,6,1,75,2,1,1,3,48.869067,2.27085,False,4,1,4,0,1,-1.0,1,1,1,70,False,2021-06-25 09:00:00,4,"(48.869067, 2.27085)",100047534-101047534,0.0
2771,24,6,1,75,2,1,1,2,48.876323,2.278525,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-24 12:30:00,3,"(48.876323, 2.278525)",100047534-101047534,0.0
2772,23,6,5,75,2,4,2,2,48.826973,2.390044,False,4,1,5,0,1,-1.0,2,0,1,70,False,2021-06-23 02:25:00,2,"(48.826973, 2.390044)",100047546-104047546,1.0
2773,25,6,1,75,2,3,8,6,48.83892,2.353238,True,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-25 19:20:00,4,"(48.83892, 2.353238)",100049408-101049408,2.0
2774,25,6,1,75,2,1,2,6,48.847981,2.339834,False,4,2,3,0,1,-1.0,2,0,1,30,False,2021-06-25 15:13:00,4,"(48.847981, 2.339834)",100060174-101060174,0.0
2775,25,6,1,75,2,3,1,7,48.849868,2.349453,False,4,1,3,0,1,-1.0,1,0,1,50,False,2021-06-25 11:47:00,4,"(48.849868, 2.349453)",300021312-353293580,2.0
2776,24,6,1,75,2,1,1,3,48.853096,2.408341,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-24 20:40:00,3,"(48.853096, 2.408341)",100056036-101056036,0.0
2777,25,6,1,75,2,1,1,3,48.897734,2.370543,False,4,3,3,3,1,-1.0,1,0,6,50,False,2021-06-25 19:40:00,4,"(48.897734, 2.370543)",100047545-104047545,1.0
2778,25,6,1,75,2,1,1,6,48.885017,2.369659,False,4,3,3,3,1,-1.0,1,0,6,50,False,2021-06-25 12:26:00,4,"(48.885017, 2.369659)",100047545-104047545,1.0
2779,25,6,1,75,2,2,1,3,48.883759,2.332282,True,4,3,2,3,1,-1.0,1,0,6,50,False,2021-06-25 20:37:00,4,"(48.883759, 2.332282)",100063175-353277235,2.0
2780,25,6,1,75,2,3,1,3,48.870665,2.287706,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-25 17:15:00,4,"(48.870665, 2.287706)",100044495-101044495,0.0
2781,24,6,1,75,2,1,8,3,48.871347,2.289291,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-24 12:10:00,3,"(48.871347, 2.289291)",100044495-101044495,0.0
2782,24,6,1,75,2,3,8,3,48.859622,2.287714,False,4,2,2,0,2,-1.0,1,0,1,50,False,2021-06-24 10:05:00,3,"(48.859622, 2.287714)",100056330-104056330,1.0
2783,24,6,5,75,2,2,1,3,48.842993,2.312783,False,4,1,1,1,1,-1.0,1,0,1,50,False,2021-06-24 01:40:00,3,"(48.842993, 2.312783)",100060178-101060178,0.0
2784,25,6,1,75,2,2,1,6,48.825709,2.348406,True,4,2,3,0,1,-1.0,1,0,1,50,False,2021-06-25 17:40:00,4,"(48.825709, 2.348406)",100047539-101047539,2.0
2785,25,6,5,75,2,1,1,7,48.820987,2.351571,False,4,2,5,3,1,-1.0,1,0,4,50,False,2021-06-25 02:25:00,4,"(48.820987, 2.351571)",100056039-101056039,5.0
2786,25,6,1,75,2,1,1,2,48.841883,2.3725,False,4,3,4,0,1,-1.0,1,0,1,50,False,2021-06-25 08:40:00,4,"(48.841883, 2.3725)",100056329-103056329,0.0
2787,25,6,2,75,2,2,1,3,48.89156,2.349624,False,4,2,4,0,1,-1.0,1,5,1,50,False,2021-06-25 20:04:00,4,"(48.89156, 2.349624)",100063173-101063173,0.0
2788,25,6,1,75,2,1,2,3,48.87137,2.355433,True,4,1,3,1,1,-1.0,2,0,5,50,False,2021-06-25 15:45:00,4,"(48.87137, 2.355433)",100047533-101047533,11.0
2789,25,6,1,75,2,7,2,5,48.866774,2.322044,False,4,1,8,0,1,-1.0,2,0,1,50,False,2021-06-25 15:40:00,4,"(48.866774, 2.322044)",100056035-353266460,0.0
2790,25,6,1,75,2,2,1,4,48.874397,2.301052,False,4,2,4,0,2,-1.0,8,0,1,50,False,2021-06-25 09:45:00,4,"(48.874397, 2.301052)",100056042-101056042,1.0
2791,25,6,3,75,2,4,2,6,48.859227,2.297731,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-25 22:45:00,4,"(48.859227, 2.297731)",100056223-101056223,6.0
2792,25,6,5,75,2,7,3,7,48.860142,2.33319,False,4,1,4,0,1,-1.0,2,0,1,50,False,2021-06-25 22:10:00,4,"(48.860142, 2.33319)",100056035-353266460,0.0
2793,24,6,5,75,2,5,1,3,48.872951,2.333327,False,4,1,3,0,1,-1.0,1,0,1,50,False,2021-06-24 02:04:00,3,"(48.872951, 2.333327)",100063175-353277235,2.0
2794,23,6,1,75,2,2,1,6,48.847398,2.328118,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-23 13:50:00,2,"(48.847398, 2.328118)",100049407-353255860,1.0
2795,23,6,1,75,2,2,1,6,48.864958,2.397129,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-23 12:10:00,2,"(48.864958, 2.397129)",100047537-101047537,2.0
2796,24,6,1,75,2,2,1,3,48.889362,2.383693,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-24 20:45:00,3,"(48.889362, 2.383693)",100047548-104047548,5.0
2797,24,6,1,75,2,1,1,7,48.87567,2.373017,True,4,1,1,1,1,-1.0,1,0,5,50,False,2021-06-24 16:50:00,3,"(48.87567, 2.373017)",100056034-101056034,4.0
2798,23,6,1,75,2,2,1,3,48.898007,2.344289,False,4,3,2,0,1,-1.0,1,0,1,50,False,2021-06-23 18:20:00,2,"(48.898007, 2.344289)",300021320-353293614,1.0
2799,24,6,1,75,2,2,1,6,48.881949,2.313541,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-06-24 12:25:00,3,"(48.881949, 2.313541)",100056038-101056038,2.0
2800,23,6,1,75,2,2,1,3,48.875222,2.279517,True,4,2,4,3,1,-1.0,1,0,6,50,False,2021-06-23 20:10:00,2,"(48.875222, 2.279517)",100047534-101047534,0.0
2801,23,6,1,75,2,4,1,3,48.838675,2.253949,False,4,2,8,0,1,-1.0,1,0,1,50,False,2021-06-23 11:10:00,2,"(48.838675, 2.253949)",100056331-103056331,0.0
2802,24,6,1,75,2,2,1,2,48.823929,2.306982,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-24 20:30:00,3,"(48.823929, 2.306982)",100047547-104047547,1.0
2803,24,6,1,75,2,1,1,4,48.834681,2.31951,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-24 14:25:00,3,"(48.834681, 2.31951)",100060178-101060178,0.0
2804,23,6,1,75,2,4,1,2,48.83022,2.325911,False,4,2,3,0,1,-1.0,1,0,1,50,False,2021-06-23 15:55:00,2,"(48.83022, 2.325911)",100003096-353242251,0.0
2805,24,6,1,75,2,1,1,3,48.818875,2.359549,False,4,2,4,0,4,-1.0,1,0,1,50,False,2021-06-24 17:05:00,3,"(48.818875, 2.359549)",100056041-101056041,3.0
2806,23,6,1,75,2,2,2,3,48.819147,2.359491,True,4,3,2,1,2,-1.0,2,0,5,30,False,2021-06-23 08:15:00,2,"(48.819147, 2.359491)",100056041-101056041,3.0
2807,24,6,5,75,2,1,1,6,48.846904,2.412017,False,4,2,6,3,1,-1.0,1,0,1,50,False,2021-06-24 00:20:00,3,"(48.846904, 2.412017)",100056036-101056036,0.0
2808,23,6,5,75,2,2,1,3,48.862965,2.387193,True,4,2,4,1,2,-1.0,1,0,5,30,False,2021-06-23 23:30:00,2,"(48.862965, 2.387193)",100065336-104065336,0.0
2809,24,6,1,75,2,1,8,2,48.857019,2.347911,True,4,1,3,3,1,-1.0,1,2,1,50,False,2021-06-24 19:13:00,3,"(48.857019, 2.347911)",100050876-103050876,1.0
2810,24,6,1,75,2,7,1,2,48.876468,2.33186,False,4,1,2,0,1,-1.0,1,0,1,50,False,2021-06-24 17:50:00,3,"(48.876468, 2.33186)",100063175-353277235,2.0
2811,24,6,1,75,2,7,1,6,48.883452,2.329877,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-06-24 14:56:00,3,"(48.883452, 2.329877)",100063175-353277235,2.0
2812,24,6,1,75,2,1,1,3,48.874678,2.303446,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-24 09:50:00,3,"(48.874678, 2.303446)",100056042-101056042,1.0
2813,23,6,1,75,2,3,1,6,48.86862,2.35546,False,4,2,2,0,2,-1.0,1,0,1,30,False,2021-06-23 21:37:00,2,"(48.86862, 2.35546)",100056334-104056334,5.0
2814,24,6,1,75,2,1,1,6,48.860067,2.353756,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-06-24 12:00:00,3,"(48.860067, 2.353756)",100050876-103050876,1.0
2815,23,6,1,75,2,1,1,3,48.8635,2.265922,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-23 16:50:00,2,"(48.8635, 2.265922)",100042374-109042374,0.0
2816,23,6,1,75,2,1,8,3,48.900847,2.334437,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-23 11:00:00,2,"(48.900847, 2.334437)",300021320-353293614,1.0
2817,23,6,1,75,2,1,8,3,48.825357,2.385388,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-23 07:20:00,2,"(48.825357, 2.385388)",100047541-353326452,1.0
2818,20,6,1,75,2,4,1,4,48.880749,2.405164,False,4,1,4,0,2,-1.0,1,0,1,70,False,2021-06-20 18:00:00,6,"(48.880749, 2.405164)",100056327-103056327,3.0
2819,23,6,5,75,2,1,8,2,48.866024,2.412184,False,4,1,4,1,1,-1.0,1,0,1,50,False,2021-06-23 22:25:00,2,"(48.866024, 2.412184)",100056327-103056327,3.0
2820,23,6,2,75,2,1,1,6,48.866058,2.394718,False,4,2,2,0,2,-1.0,1,0,4,30,False,2021-06-23 20:30:00,2,"(48.866058, 2.394718)",100047537-101047537,2.0
2821,23,6,1,75,2,3,1,3,48.858829,2.411527,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-23 14:58:00,2,"(48.858829, 2.411527)",100056036-101056036,0.0
2822,23,6,1,75,2,3,8,2,48.882862,2.336183,True,4,1,1,0,2,-1.0,1,0,1,50,False,2021-06-23 12:56:00,2,"(48.882862, 2.336183)",100063175-353277235,2.0
2823,22,6,1,75,2,3,1,2,48.856789,2.282472,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-22 18:40:00,1,"(48.856789, 2.282472)",100056330-104056330,1.0
2824,23,6,1,75,2,2,1,3,48.83718,2.300139,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-23 20:45:00,2,"(48.83718, 2.300139)",300014702-353245971,2.0
2825,22,6,1,75,2,2,1,3,48.832712,2.288391,True,4,1,2,3,1,-1.0,1,0,1,50,False,2021-06-22 09:35:00,1,"(48.832712, 2.288391)",300014702-353245971,2.0
2826,22,6,5,75,2,2,1,3,48.819161,2.359433,False,4,1,4,0,1,-1.0,1,5,1,50,False,2021-06-22 23:09:00,1,"(48.819161, 2.359433)",100056041-101056041,3.0
2827,22,6,1,75,2,1,1,2,48.822181,2.348692,True,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-22 10:50:00,1,"(48.822181, 2.348692)",100047539-101047539,2.0
2828,23,6,2,75,2,2,1,3,48.84734,2.386792,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-06-23 06:25:00,2,"(48.84734, 2.386792)",100006300-101006300,0.0
2829,23,6,1,75,2,1,1,7,48.870796,2.358989,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-23 10:05:00,2,"(48.870796, 2.358989)",100047533-101047533,11.0
2830,23,6,1,75,2,3,2,3,48.880396,2.364305,True,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-23 08:25:00,2,"(48.880396, 2.364305)",100047533-101047533,11.0
2831,23,6,1,75,2,3,8,6,48.859476,2.345183,False,4,2,4,1,1,-1.0,1,0,5,30,False,2021-06-23 17:45:00,2,"(48.859476, 2.345183)",100057445-103057445,13.0
2832,21,6,1,75,2,1,1,3,48.894393,2.305535,False,4,1,4,0,1,-1.0,1,2,1,70,False,2021-06-21 17:15:00,0,"(48.894393, 2.305535)",100063175-353277235,2.0
2833,21,6,5,75,2,1,1,6,48.888198,2.292365,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-21 04:12:00,0,"(48.888198, 2.292365)",100047534-101047534,0.0
2834,21,6,1,75,2,4,1,6,48.854744,2.410295,False,4,2,2,0,2,-1.0,1,0,1,30,False,2021-06-21 18:25:00,0,"(48.854744, 2.410295)",100056036-101056036,0.0
2835,22,6,4,75,2,2,1,6,48.867105,2.383294,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-22 00:30:00,1,"(48.867105, 2.383294)",100065336-104065336,0.0
2836,21,6,5,75,2,1,1,2,48.870884,2.288231,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-21 23:20:00,0,"(48.870884, 2.288231)",100044495-101044495,0.0
2837,22,6,2,75,2,1,8,3,48.841833,2.300739,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-22 19:50:00,1,"(48.841833, 2.300739)",100056040-101056040,0.0
2838,22,6,1,75,2,7,1,3,48.850658,2.29564,False,4,1,3,1,1,-1.0,2,0,1,30,False,2021-06-22 16:45:00,1,"(48.850658, 2.29564)",100056330-104056330,1.0
2839,22,6,1,75,2,4,8,3,48.834404,2.289936,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-22 15:30:00,1,"(48.834404, 2.289936)",300014702-353245971,2.0
2840,22,6,1,75,2,2,8,1,48.830653,2.386341,True,4,2,2,1,1,-1.0,1,0,5,50,False,2021-06-22 11:27:00,1,"(48.830653, 2.386341)",100047546-104047546,1.0
2841,21,6,1,75,2,4,1,3,48.828698,2.419445,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-21 12:40:00,0,"(48.828698, 2.419445)",100056226-104056226,1.0
2842,22,6,1,75,2,2,1,3,48.850669,2.394496,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-22 18:40:00,1,"(48.850669, 2.394496)",100047537-101047537,2.0
2843,22,6,1,75,2,1,8,3,48.867536,2.370364,False,4,1,1,0,1,-1.0,2,0,1,30,False,2021-06-22 15:50:00,1,"(48.867536, 2.370364)",100044493-101044493,5.0
2844,22,6,1,75,2,2,1,3,48.85981,2.38871,False,4,2,4,1,1,-1.0,2,0,1,50,False,2021-06-22 11:50:00,1,"(48.85981, 2.38871)",100047537-101047537,2.0
2845,21,6,5,75,2,1,1,3,48.879073,2.356147,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-21 23:20:00,0,"(48.879073, 2.356147)",100047533-101047533,11.0
2846,22,6,1,75,2,1,1,6,48.874612,2.331894,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-06-22 17:55:00,1,"(48.874612, 2.331894)",100063175-353277235,2.0
2847,16,6,1,75,2,3,1,3,48.851164,2.362507,True,4,2,3,1,1,-1.0,1,0,5,50,False,2021-06-16 12:10:00,2,"(48.851164, 2.362507)",100036719-104036719,0.0
2848,20,6,5,75,2,4,8,7,48.9008329258,2.3338698481,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-06-20 22:45:00,6,"(48.9008329258, 2.3338698481)",300021320-353293614,1.0
2849,20,6,1,75,2,1,1,3,48.900558,2.32762,False,4,-1,4,0,1,-1.0,1,0,1,70,False,2021-06-20 11:55:00,6,"(48.900558, 2.32762)",100063175-353277235,2.0
2850,21,6,1,75,2,4,1,3,48.825438,2.302346,False,4,2,3,0,1,-1.0,1,1,1,50,False,2021-06-21 17:25:00,0,"(48.825438, 2.302346)",100047547-104047547,1.0
2851,18,6,5,75,2,2,1,6,48.827288,2.368533,False,4,2,3,0,1,-1.0,1,0,1,30,False,2021-06-18 23:05:00,4,"(48.827288, 2.368533)",100036718-104036718,5.0
2852,21,6,1,75,2,1,1,3,48.846991,2.353836,True,4,2,3,0,1,-1.0,1,0,1,30,False,2021-06-21 15:54:00,0,"(48.846991, 2.353836)",100056336-106056336,7.0
2853,21,6,1,75,2,1,1,6,48.876395,2.403928,False,4,2,2,0,2,-1.0,1,0,4,50,False,2021-06-21 20:15:00,0,"(48.876395, 2.403928)",100056327-103056327,3.0
2854,21,6,1,75,2,5,1,3,48.871684,2.404377,True,4,2,2,0,2,-1.0,1,0,1,30,False,2021-06-21 17:31:00,0,"(48.871684, 2.404377)",100056327-103056327,3.0
2855,19,6,1,75,2,1,2,3,48.870124,2.403022,False,4,2,2,3,2,-1.0,2,0,6,30,False,2021-06-19 20:29:00,5,"(48.870124, 2.403022)",100056036-101056036,0.0
2856,21,6,1,75,2,1,1,6,48.892031,2.378761,False,4,3,2,0,1,-1.0,1,0,1,50,False,2021-06-21 11:05:00,0,"(48.892031, 2.378761)",100056032-101056032,5.0
2857,21,6,1,75,2,2,1,3,48.882807,2.375667,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-06-21 11:30:00,0,"(48.882807, 2.375667)",100056034-101056034,4.0
2858,20,6,1,75,2,3,1,1,48.892489,2.385553,True,4,1,1,1,1,-1.0,2,0,1,30,False,2021-06-20 21:15:00,6,"(48.892489, 2.385553)",100047542-104047542,3.0
2859,20,6,5,75,2,3,2,6,48.87969,2.374407,False,4,2,2,1,1,-1.0,2,0,1,30,False,2021-06-20 02:30:00,6,"(48.87969, 2.374407)",100056034-101056034,4.0
2860,21,6,1,75,2,1,1,2,48.88944,2.359922,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-06-21 12:30:00,0,"(48.88944, 2.359922)",100047545-104047545,1.0
2861,21,6,1,75,2,1,1,3,48.881802,2.314197,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-21 19:25:00,0,"(48.881802, 2.314197)",100063175-353277235,2.0
2862,21,6,1,75,2,4,1,3,48.846104,2.376013,False,4,1,4,1,1,-1.0,1,0,5,30,False,2021-06-21 14:30:00,0,"(48.846104, 2.376013)",100007049-101007049,101.0
2863,21,6,1,75,2,3,1,6,48.87722,2.323075,False,4,2,4,0,2,-1.0,1,0,1,50,False,2021-06-21 10:41:00,0,"(48.87722, 2.323075)",100063175-353277235,2.0
2864,21,6,1,75,2,2,1,6,48.862714,2.354291,False,4,1,3,3,1,-1.0,1,0,6,50,False,2021-06-21 18:40:00,0,"(48.862714, 2.354291)",100056334-104056334,5.0
2865,21,6,1,75,2,2,1,7,48.863402,2.350951,False,4,2,5,0,1,-1.0,1,0,1,50,False,2021-06-21 17:35:00,0,"(48.863402, 2.350951)",100057445-103057445,13.0
2866,18,6,5,75,2,4,1,3,48.819085,2.329623,False,4,1,3,0,1,-1.0,1,0,1,70,False,2021-06-18 22:35:00,4,"(48.819085, 2.329623)",100056225-101056225,0.0
2867,18,6,5,75,2,1,1,2,48.819055,2.330442,False,4,1,3,0,1,-1.0,1,0,1,70,False,2021-06-18 23:20:00,4,"(48.819055, 2.330442)",100056225-101056225,0.0
2868,20,6,1,75,2,2,2,3,48.888378,2.374126,False,4,2,6,1,1,-1.0,2,0,1,50,False,2021-06-20 18:46:00,6,"(48.888378, 2.374126)",100056034-101056034,4.0
2869,20,6,1,75,2,7,1,6,48.882941,2.370143,False,4,2,4,1,1,-1.0,1,2,1,50,False,2021-06-20 16:25:00,6,"(48.882941, 2.370143)",100047545-104047545,1.0
2870,20,6,1,75,2,2,1,3,48.897747,2.329049,False,4,4,2,0,1,-1.0,1,0,1,50,False,2021-06-20 13:35:00,6,"(48.897747, 2.329049)",100063175-353277235,2.0
2871,20,6,1,75,2,1,1,1,48.898484,2.353614,True,4,1,-1,1,2,-1.0,1,0,5,50,False,2021-06-20 14:30:00,6,"(48.898484, 2.353614)",100063173-101063173,0.0
2872,20,6,1,75,2,1,1,3,48.887686,2.305688,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-20 18:55:00,6,"(48.887686, 2.305688)",100056042-101056042,1.0
2873,20,6,1,75,2,1,1,1,48.864551,2.233833,True,4,1,2,1,1,-1.0,1,0,1,50,False,2021-06-20 09:50:00,6,"(48.864551, 2.233833)",100047535-101047535,0.0
2874,19,6,1,75,2,5,1,6,48.848992,2.266261,True,4,2,2,0,1,-1.0,2,8,1,50,False,2021-06-19 12:35:00,5,"(48.848992, 2.266261)",100047535-101047535,0.0
2875,19,6,1,75,2,7,8,3,48.831881,2.355859,True,4,2,4,0,1,-1.0,2,0,1,50,False,2021-06-19 21:00:00,5,"(48.831881, 2.355859)",100049408-101049408,2.0
2876,19,6,1,75,2,1,1,6,48.861197,2.374435,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-19 13:45:00,5,"(48.861197, 2.374435)",100044506-101044506,9.0
2877,20,6,2,75,2,3,3,2,48.880405,2.364307,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-20 20:10:00,6,"(48.880405, 2.364307)",100047533-101047533,11.0
2878,20,6,1,75,2,1,1,3,48.854638,2.273826,True,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-20 12:00:00,6,"(48.854638, 2.273826)",100042374-109042374,0.0
2879,15,6,1,75,2,7,1,6,48.864143,2.3204,True,4,2,8,1,1,-1.0,1,0,5,50,False,2021-06-15 12:11:00,1,"(48.864143, 2.3204)",100056047-101056047,0.0
2880,20,6,1,75,2,3,1,3,48.862477,2.336252,True,4,3,3,1,1,-1.0,1,0,5,50,False,2021-06-20 13:30:00,6,"(48.862477, 2.336252)",100060174-101060174,0.0
2881,16,6,1,75,2,1,1,6,48.85031,2.361119,False,4,2,2,0,1,-1.0,1,2,1,20,False,2021-06-16 08:30:00,2,"(48.85031, 2.361119)",100036719-104036719,0.0
2882,19,6,1,75,2,1,2,6,48.862998,2.36723,True,4,2,2,1,1,-1.0,2,0,5,30,False,2021-06-19 20:30:00,5,"(48.862998, 2.36723)",100047544-101047544,2.0
2883,18,6,2,75,2,1,7,3,48.900967,2.339902,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-18 19:40:00,4,"(48.900967, 2.339902)",300021320-353293614,1.0
2884,18,6,1,75,2,1,1,2,48.839633,2.254164,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-18 07:50:00,4,"(48.839633, 2.254164)",100056331-103056331,0.0
2885,18,6,5,75,2,4,1,6,48.9015901905,2.3583859205,False,4,1,3,0,1,-1.0,2,0,1,70,False,2021-06-18 03:25:00,4,"(48.9015901905, 2.3583859205)",100063173-101063173,0.0
2886,16,6,1,75,2,1,1,3,48.891371,2.300476,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-16 20:40:00,2,"(48.891371, 2.300476)",100044494-101044494,1.0
2887,19,6,1,75,2,1,8,2,48.864728,2.402947,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-06-19 19:40:00,5,"(48.864728, 2.402947)",100056036-101056036,0.0
2888,18,6,1,75,2,4,1,3,48.890849,2.359921,True,4,2,4,3,1,-1.0,1,0,6,50,False,2021-06-18 12:40:00,4,"(48.890849, 2.359921)",100047545-104047545,1.0
2889,16,6,1,75,2,7,1,6,48.886097,2.292452,False,4,1,2,0,1,-1.0,1,0,1,50,False,2021-06-16 12:20:00,2,"(48.886097, 2.292452)",100044494-101044494,1.0
2890,19,6,1,75,2,3,1,3,48.891053,2.302528,True,4,2,6,3,1,-1.0,1,0,6,50,False,2021-06-19 12:00:00,5,"(48.891053, 2.302528)",100044494-101044494,1.0
2891,19,6,1,75,2,3,1,3,48.897484,2.327764,False,4,3,3,0,1,-1.0,1,0,1,50,False,2021-06-19 09:45:00,5,"(48.897484, 2.327764)",100063175-353277235,2.0
2892,11,6,1,75,2,2,1,6,48.874712,2.270495,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-11-06 19:50:00,5,"(48.874712, 2.270495)",100047538-101047538,0.0
2893,17,6,5,75,2,5,2,6,48.858314,2.272618,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-06-17 23:30:00,3,"(48.858314, 2.272618)",100042374-109042374,0.0
2894,19,6,1,75,2,3,3,2,48.844682,2.290541,True,4,2,2,0,1,-1.0,2,0,1,30,False,2021-06-19 17:30:00,5,"(48.844682, 2.290541)",100056330-104056330,1.0
2895,18,6,1,75,2,1,1,6,48.835456,2.285876,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-18 07:45:00,4,"(48.835456, 2.285876)",100042374-109042374,0.0
2896,13,6,2,75,2,2,1,6,48.853805,2.294211,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-13 05:08:00,6,"(48.853805, 2.294211)",100056330-104056330,1.0
2897,18,6,5,75,2,3,1,3,48.875833,2.36027,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-06-18 22:30:00,4,"(48.875833, 2.36027)",100047533-101047533,11.0
2898,19,6,5,75,2,1,1,6,48.862883,2.316927,False,4,2,6,0,1,-1.0,1,0,1,50,False,2021-06-19 01:30:00,5,"(48.862883, 2.316927)",100056045-101056045,0.0
2899,18,6,1,75,2,1,1,4,48.900844,2.367072,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-06-18 18:50:00,4,"(48.900844, 2.367072)",100047545-104047545,1.0
2900,17,6,1,75,2,2,1,3,48.853063,2.346821,False,4,1,3,0,1,-1.0,1,0,1,50,False,2021-06-17 14:45:00,3,"(48.853063, 2.346821)",300021312-353293580,2.0
2901,18,6,1,75,2,1,1,6,48.872243,2.377447,False,4,2,2,3,2,-1.0,1,0,6,30,False,2021-06-18 11:45:00,4,"(48.872243, 2.377447)",100044506-101044506,9.0
2902,18,6,1,75,2,2,7,6,48.870571,2.408827,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-18 09:25:00,4,"(48.870571, 2.408827)",100056327-103056327,3.0
2903,18,6,1,75,2,1,1,1,48.891734,2.374557,True,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-18 10:20:00,4,"(48.891734, 2.374557)",100056032-101056032,5.0
2904,17,6,5,75,2,4,2,3,48.877374,2.294431,False,4,2,2,3,2,-1.0,2,0,1,30,False,2021-06-17 23:30:00,3,"(48.877374, 2.294431)",100044494-101044494,1.0
2905,18,6,1,75,2,2,1,6,48.855382,2.27093,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-06-18 14:15:00,4,"(48.855382, 2.27093)",100042374-109042374,0.0
2906,16,6,5,75,2,7,1,3,48.87317,2.295141,False,4,1,8,0,1,-1.0,1,5,1,50,False,2021-06-16 23:30:00,2,"(48.87317, 2.295141)",100044494-101044494,1.0
2907,18,6,1,75,2,7,8,7,48.835598,2.302399,False,4,1,1,0,1,-1.0,2,0,1,50,False,2021-06-18 17:40:00,4,"(48.835598, 2.302399)",300014702-353245971,2.0
2908,18,6,1,75,2,1,2,3,48.841522,2.292514,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-18 16:30:00,4,"(48.841522, 2.292514)",100056040-101056040,0.0
2909,18,6,1,75,2,7,1,7,48.847967,2.30185,True,4,3,3,1,1,-1.0,1,0,5,50,False,2021-06-18 10:15:00,4,"(48.847967, 2.30185)",100056040-101056040,0.0
2910,17,6,1,75,2,2,1,7,48.837231,2.296463,False,4,2,3,3,1,-1.0,8,0,1,50,False,2021-06-17 10:00:00,3,"(48.837231, 2.296463)",300014702-353245971,2.0
2911,18,6,1,75,2,7,2,2,48.833392,2.332647,False,4,1,7,0,1,-1.0,2,8,1,50,False,2021-06-18 17:10:00,4,"(48.833392, 2.332647)",100003096-353242251,0.0
